Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,Written
60-89,IMQSender.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IMQSender.java,0.13333333333333333,0.008333333333333333,0.05,0.0,0.0,0.11770833333333333,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,1
0-29,InnerWorkerPool.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\InnerWorkerPool.java,0.06441717791411043,0.0,0.015337423312883436,0.003067484662576687,0.007668711656441718,0.051178559896674206,0.0,0.0,0.0,0.0,0.0,0.0,1
0-29,ITaskDAO.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.12073863636363637,0.0,0.004261363636363636,0.0,0.004261363636363636,0.03196022727272727,0.38423295454545453,0.0,0.0,0.0,0.0,0.0,1
30-59,ITaskDAO.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.1497175141242938,0.0,0.0847457627118644,0.0,0.0,0.030602636534839925,0.12900188323917136,0.0,0.0,0.0,0.0,0.0,1
60-89,ITaskDAO.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.1218274111675127,0.0,0.06091370558375635,0.0,0.0,0.06671501087744743,0.38578680203045684,0.0,0.0,0.0,0.0,0.0,1
0-29,IWorker.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.11803713527851459,0.0,0.002652519893899204,0.0,0.005305039787798408,0.032051282051282055,0.3786472148541114,0.0,0.0,0.0,0.0,0.0,1
30-59,IWorker.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.12612612612612611,0.0045045045045045045,0.07207207207207207,0.0,0.0,0.03115615615615616,0.1614114114114114,0.0,0.0,0.0,0.0,0.0,1
60-89,IWorker.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.1415929203539823,0.0,0.07964601769911504,0.0,0.0,0.04579646017699115,0.2286135693215339,0.0,0.0,0.0,0.0,0.0,1
0-29,IWorkerPool.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.10933660933660934,0.0,0.002457002457002457,0.0,0.006142506142506142,0.03214578214578215,0.35565110565110564,0.0,0.0,0.0,0.0,0.0,1
30-59,IWorkerPool.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.10126582278481013,0.0,0.06329113924050633,0.0,0.0,0.07753164556962025,0.15822784810126583,0.0,0.0,0.0,0.0,0.0,1
0-29,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.08429561200923788,0.0,0.0,0.0,0.004618937644341801,0.03221709006928406,0.5415704387990762,0.0,0.0,0.0,0.0,0.0,1
30-59,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.05974025974025974,0.0025974025974025974,0.01818181818181818,0.005194805194805195,0.003896103896103896,0.03207792207792208,0.09480519480519481,0.03333333333333333,0.0,0.0,0.0,0.0,1
60-89,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.05412371134020619,0.006443298969072165,0.09020618556701031,0.00902061855670103,0.003865979381443299,0.03208762886597938,0.7770618556701031,0.2333333333333333,0.0,0.0,0.0,0.0,1
90-119,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.078125,0.0078125,0.12109375,0.0,0.005859375,0.0314453125,0.26953125,0.03333333333333333,0.0,0.0,0.0,0.0,1
120-149,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.051515151515151514,0.004545454545454545,0.13484848484848486,0.0030303030303030303,0.0015151515151515152,0.03186868686868687,0.0,0.3,0.0,0.0,0.0,0.0,1
150-179,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.04450261780104712,0.005235602094240838,0.06413612565445026,0.002617801047120419,0.002617801047120419,0.03206806282722513,0.0,0.4333333333333333,0.0,0.0,0.0,0.0,1
180-209,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03645200486026731,0.007290400972053463,0.06561360874848117,0.002430133657351154,0.001215066828675577,0.032158768732280275,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,1
210-239,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.031914893617021274,0.003989361702127659,0.07180851063829788,0.0026595744680851063,0.0,0.03204787234042553,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1
240-269,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06031128404669261,0.0038910505836575876,0.11089494163424124,0.0038910505836575876,0.0019455252918287938,0.03980220492866407,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,1
0-29,JsonResult.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.1199442119944212,0.0,0.00697350069735007,0.0,0.005578800557880056,0.03198512319851232,0.400278940027894,0.0,0.0,0.0,0.0,0.0,1
30-59,JsonResult.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.12280701754385964,0.0,0.07602339181286549,0.0,0.008771929824561403,0.03422135585878276,0.1091617933723197,0.07407407407407407,0.0,0.0,0.0,0.0,1
0-29,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.11455525606469003,0.0,0.0026954177897574125,0.0,0.004043126684636119,0.03203054806828392,0.3719676549865229,0.0,0.0,0.0,0.0,0.0,1
30-59,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.10285714285714286,0.0,0.06476190476190476,0.0,0.0,0.031492063492063495,0.07047619047619047,0.06666666666666667,0.0,0.0,0.0,0.0,1
60-89,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.10877862595419847,0.0,0.06679389312977099,0.0,0.0,0.03148854961832061,0.07585877862595419,0.06666666666666667,0.0,0.0,0.0,0.0,1
90-119,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.0944700460829493,0.002304147465437788,0.06912442396313365,0.0,0.0,0.036246012052463666,0.10061443932411673,0.15384615384615385,0.0,0.0,0.0,0.0,1
0-29,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.08261802575107297,0.0,0.0,0.0,0.003218884120171674,0.03229613733905579,0.5,0.0,0.0,0.0,0.0,0.0,1
30-59,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.11477987421383648,0.0015723270440251573,0.055031446540880505,0.0,0.0015723270440251573,0.031813417190775684,0.18474842767295596,0.06666666666666667,0.0,0.0,0.0,0.0,1
60-89,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.06574923547400612,0.0061162079510703364,0.08409785932721713,0.0,0.0,0.031855249745158,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1
90-119,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.08440170940170941,0.007478632478632479,0.1111111111111111,0.0,0.0,0.0323005698005698,0.13782051282051283,0.36666666666666664,0.0,0.0,0.0,0.0,1
120-149,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.05644402634054563,0.008466603951081843,0.17215428033866415,0.011288805268109126,0.0,0.032423957353402325,0.8588899341486359,0.4666666666666666,0.0,0.0,0.0,0.0,1
150-179,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.045454545454545456,0.005865102639296188,0.18035190615835778,0.0,0.001466275659824047,0.03191593352883675,0.718475073313783,0.26666666666666666,0.0,0.0,0.0,0.0,1
180-209,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.04886769964243146,0.004767580452920143,0.08462455303933254,0.0,0.0,0.03218116805721097,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,1
210-239,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.036585365853658534,0.0,0.15853658536585366,0.0,0.0,0.11432926829268293,0.0,0.125,0.0,0.0,0.0,0.0,1
0-29,LessonParserStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.08888888888888889,0.0,0.0,0.0,0.0031746031746031746,0.03231040564373898,0.29894179894179895,0.0,0.0,0.0,0.0,0.0,1
30-59,LessonParserStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.07485380116959064,0.0011695906432748538,0.05847953216374269,0.007017543859649123,0.0011695906432748538,0.03220272904483431,0.22807017543859648,0.06666666666666667,0.0,0.0,0.0,0.0,1
60-89,LessonParserStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.0508130081300813,0.0,0.0975609756097561,0.0040650406504065045,0.006097560975609756,0.032520325203252036,0.22560975609756098,0.24137931034482762,0.0,0.0,0.0,0.0,1
0-29,LessonParserTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.058673469387755105,0.002551020408163265,0.025510204081632654,0.0,0.008928571428571428,0.03210034013605442,0.5216836734693877,0.03333333333333333,0.0,0.0,0.0,0.0,1
30-59,LessonParserTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.03678929765886288,0.0,0.043478260869565216,0.006688963210702341,0.0033444816053511705,0.05104735081851787,0.3879598662207358,0.47368421052631576,0.0,0.0,0.0,0.0,1
0-29,LogImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.06746031746031746,0.005952380952380952,0.057539682539682536,0.0,0.013888888888888888,0.03141534391534392,0.0,0.3,0.0,0.0,0.0,0.0,1
30-59,LogImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.06306306306306306,0.009009009009009009,0.07207207207207207,0.0,0.006006006006006006,0.049786628733997154,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,1
0-29,MediaCryptoStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.04267701260911736,0.0019398642095053346,0.02424830261881668,0.005819592628516004,0.006789524733268671,0.032395732298739086,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1
30-59,MediaCryptoStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.06126482213438735,0.0,0.05533596837944664,0.015810276679841896,0.003952569169960474,0.05696349686119507,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,1
0-29,MediaEncrypt.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.07307692307692308,0.0038461538461538464,0.04871794871794872,0.0,0.008974358974358974,0.032094017094017095,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1
30-59,MediaEncrypt.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.08860759493670886,0.006329113924050633,0.10126582278481013,0.0,0.006329113924050633,0.07753164556962025,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1
0-29,MediaEncrytTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrytTest.java,0.05536912751677853,0.003355704697986577,0.03691275167785235,0.0,0.010067114093959731,0.03171140939597315,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1
30-59,MediaEncrytTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrytTest.java,0.04716981132075472,0.0,0.05188679245283019,0.0,0.0,0.1069182389937107,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1
0-29,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.059722222222222225,0.002777777777777778,0.07222222222222222,0.0,0.006944444444444444,0.03199074074074074,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1
30-59,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.09612817089452604,0.0026702269692923898,0.050734312416555405,0.0,0.00801068090787717,0.03204272363150868,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1
60-89,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.07866868381240545,0.007564296520423601,0.046898638426626324,0.0,0.012102874432677761,0.0318709026727181,0.0,0.1,0.0,0.0,0.0,0.0,1
90-119,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.06733167082294264,0.0,0.022443890274314215,0.0,0.0199501246882793,0.04763092269326684,0.0,0.0,0.0,0.0,0.0,0.0,1
0-29,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.06481481481481481,0.0,0.0360082304526749,0.01131687242798354,0.00720164609053498,0.03233882030178326,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1
30-59,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.07272727272727272,0.0,0.08133971291866028,0.009569377990430622,0.0028708133971291866,0.03240829346092504,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,1
60-89,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.026737967914438502,0.0010695187165775401,0.08021390374331551,0.0021390374331550803,0.0021390374331550803,0.03229946524064171,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,1
90-119,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.0,0.0,0.15348837209302327,0.037209302325581395,0.0,0.08668076109936575,0.0,0.0,0.0,0.0,0.0,0.0,1
0-29,MediainfoMappingQuery.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoMappingQuery.java,0.022286821705426358,0.0,0.02810077519379845,0.01744186046511628,0.0048449612403100775,0.03354717989842288,0.0,0.41379310344827597,0.0,0.0,0.0,0.0,1
0-29,MediaPackStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStep.java,0.03980099502487562,0.0,0.02155887230514096,0.005804311774461028,0.004975124378109453,0.032531785516860146,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1
30-59,MediaPackStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStep.java,0.046,0.002,0.054,0.0,0.008,0.04156521739130435,0.0,0.3913043478260869,0.0,0.0,0.0,0.0,1
0-29,MediaPackStepTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStepTest.java,0.04088785046728972,0.002336448598130841,0.02102803738317757,0.0,0.009345794392523364,0.03220404984423676,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1
30-59,MediaPackStepTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStepTest.java,0.04208416833667335,0.0,0.04008016032064128,0.01002004008016032,0.002004008016032064,0.06479625918503674,0.9959919839679359,0.3333333333333333,0.0,0.0,0.0,0.0,1
0-29,MediaTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaTest.java,0.051094890510948905,0.00291970802919708,0.030656934306569343,0.0,0.010218978102189781,0.03192214111922141,0.0,0.1,0.0,0.0,0.0,0.0,1
30-59,MediaTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaTest.java,0.04423592493297587,0.0,0.045576407506702415,0.0,0.002680965147453083,0.042196060146870266,0.0,0.4782608695652173,0.0,0.0,0.0,0.0,1
0-29,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.041237113402061855,0.0,0.006872852233676976,0.0,0.008018327605956471,0.032226040473463155,0.0,0.0,0.0,0.0,0.0,0.0,1
30-59,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.07086614173228346,0.0015748031496062992,0.05354330708661417,0.0,0.007874015748031496,0.03181102362204724,0.9165354330708662,0.06666666666666667,0.0,0.0,0.0,0.0,1
60-89,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.06451612903225806,0.0016542597187758478,0.04631927212572374,0.0,0.0024813895781637717,0.03253377446925834,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1
90-119,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.07058823529411765,0.002352941176470588,0.03529411764705882,0.0,0.0,0.09788235294117648,0.0,0.6,0.0,0.0,0.0,0.0,1
0-29,MessageHelper.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHelper.java,0.05679287305122494,0.004454342984409799,0.03897550111358575,0.0,0.0077951002227171495,0.03225686711210096,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1
