Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,Written
0-69,IWorkerPool.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.1079136690647482,0.0,0.012332990750256937,0.0,0.0051387461459403904,0.022806244800078306,0.17394655704008222,0.0,0.0,0.0,0.0,0.0,1
0-69,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06561546286876907,0.001525940996948118,0.015768056968463885,0.005595116988809766,0.004069175991861648,0.013784333672431334,0.0979145473041709,0.1142857142857143,0.0,0.0,0.0,0.0,1
70-139,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.07057057057057058,0.008258258258258258,0.13963963963963963,0.0,0.0037537537537537537,0.013545688545688547,0.06681681681681682,0.08571428571428572,0.0,0.0,0.0,0.0,1
140-209,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.040490143846563666,0.005327650506126798,0.06446457112413426,0.0031965903036760787,0.002131060202450719,0.013760560164396073,0.0,0.47142857142857153,0.0,0.0,0.0,0.0,1
210-279,JMSTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.043409629044988164,0.003946329913180742,0.08760852407261246,0.0031570639305445935,0.0015785319652722968,0.017743868572597854,0.0,0.4629629629629627,0.0,0.0,0.0,0.0,1
0-69,JsonResult.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.12075471698113208,0.0,0.029245283018867925,0.0,0.006603773584905661,0.01661701423369745,0.11289308176100629,0.03508771929824561,0.0,0.0,0.0,0.0,1
0-69,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.10771369006254343,0.0,0.03335649756775538,0.0,0.0020847810979847115,0.01360071478209074,0.07405936662364737,0.04285714285714286,0.0,0.0,0.0,0.0,1
70-139,LessonInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.10406091370558376,0.0012690355329949238,0.06725888324873096,0.0,0.0,0.020497682630765835,0.05239303843364757,0.10869565217391304,0.0,0.0,0.0,0.0,1
0-69,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.09111488398415393,0.0005659309564233164,0.03225806451612903,0.0,0.0028296547821165816,0.013727868057239873,0.13223920015091492,0.07142857142857142,0.0,0.0,0.0,0.0,1
70-139,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.0725925925925926,0.007901234567901235,0.12296296296296297,0.002962962962962963,0.0,0.013798941798941798,0.1980246913580247,0.3714285714285715,0.0,0.0,0.0,0.0,1
140-209,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.04912998976458546,0.006141248720573183,0.13561924257932445,0.0030706243602865915,0.0005117707267144319,0.013781254569381488,0.9605936540429887,0.3571428571428572,0.0,0.0,0.0,0.0,1
210-279,LessonInfoParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.036585365853658534,0.0,0.15853658536585366,0.0,0.0,0.11432926829268293,0.0,0.125,0.0,0.0,0.0,0.0,1
0-69,LessonParserStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.07448342143200384,0.0004805382027871216,0.03844305622296973,0.0038443056222969728,0.0019221528111484864,0.013812040914395552,0.12173634470607081,0.08571428571428572,0.0,0.0,0.0,0.0,1
70-139,LessonParserStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.08490566037735849,0.0,0.08490566037735849,0.0,0.014150943396226415,0.04816285998013903,0.5235849056603774,0.15789473684210525,0.0,0.0,0.0,0.0,1
0-69,LessonParserTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.049168474331164135,0.0014461315979754157,0.033261026753434564,0.0028922631959508315,0.006507592190889371,0.019699853911195716,0.7288503253796096,0.2040816326530612,0.0,0.0,0.0,0.0,1
0-69,LogImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.06563245823389022,0.007159904534606206,0.06324582338902147,0.0,0.011933174224343675,0.019239199259656132,0.0,0.3673469387755103,0.0,0.0,0.0,0.0,1
0-69,MediaCryptoStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.04876462938881664,0.0013003901170351106,0.03446033810143043,0.009102730819245773,0.005851755526657998,0.020640234623578564,0.0,0.23404255319148937,0.0,0.0,0.0,0.0,1
0-69,MediaEncrypt.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.07561235356762513,0.004259850905218318,0.05750798722044728,0.0,0.008519701810436636,0.022769917338607434,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1
0-69,MediaEncrytTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrytTest.java,0.05315203955500618,0.002472187886279357,0.0407911001236094,0.0,0.00865265760197775,0.024436626414376723,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,1
0-69,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.07910628019323672,0.0024154589371980675,0.059782608695652176,0.0,0.00785024154589372,0.01369047619047619,0.0,0.14285714285714288,0.0,0.0,0.0,0.0,1
70-139,MediaInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.07183580387685291,0.005701254275940707,0.03534777651083238,0.0,0.01596351197263398,0.02388825541619156,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,1
0-69,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.06290672451193059,0.0,0.06290672451193059,0.009544468546637744,0.004772234273318872,0.013858072513170127,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1
70-139,MediainfoDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoDAOImpl.java,0.02199074074074074,0.0011574074074074073,0.09606481481481481,0.010416666666666666,0.0011574074074074073,0.031137992831541218,0.0,0.35483870967741926,0.0,0.0,0.0,0.0,1
0-69,MediainfoMappingQuery.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediainfoMappingQuery.java,0.022286821705426358,0.0,0.02810077519379845,0.01744186046511628,0.0048449612403100775,0.03354717989842288,0.0,0.41379310344827597,0.0,0.0,0.0,0.0,1
0-69,MediaPackStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStep.java,0.04159343878148799,0.0005858230814294083,0.031048623315758642,0.004100761570005858,0.005858230814294083,0.018293154712559826,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,1
0-69,MediaPackStepTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaPackStepTest.java,0.04129793510324484,0.0014749262536873156,0.028023598820058997,0.003687315634218289,0.00663716814159292,0.02150114716486398,0.3665191740412979,0.15555555555555556,0.0,0.0,0.0,0.0,1
0-69,MediaTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaTest.java,0.04748603351955307,0.0013966480446927375,0.03840782122905028,0.0,0.006284916201117319,0.018182776430905448,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,1
0-69,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.057112068965517244,0.0005387931034482759,0.0334051724137931,0.0,0.007004310344827586,0.013754618226600986,0.5005387931034483,0.05714285714285714,0.0,0.0,0.0,0.0,1
70-139,MessageHandler.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHandler.java,0.06444099378881987,0.002329192546583851,0.03804347826086957,0.0,0.0015527950310559005,0.03258281573498965,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,1
0-69,MessageHelper.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageHelper.java,0.06019766397124888,0.004492362982929021,0.04582210242587601,0.0,0.008086253369272238,0.022378236068451074,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,1
0-69,MessageManager.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageManager.java,0.0522911051212938,0.0016172506738544475,0.044743935309973046,0.001078167115902965,0.00646900269541779,0.013754331921447826,0.0,0.1142857142857143,0.0,0.0,0.0,0.0,1
70-139,MessageManager.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageManager.java,0.04022191400832178,0.005547850208044383,0.0638002773925104,0.005547850208044383,0.0027739251040221915,0.044130626654898496,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,1
0-69,MessageManagerTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessageManagerTest.java,0.04871794871794872,0.002564102564102564,0.023076923076923078,0.0,0.010256410256410256,0.028167420814479635,0.23461538461538461,0.029411764705882353,0.0,0.0,0.0,0.0,1
0-69,MessagePoller.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessagePoller.java,0.06017039403620873,0.0010649627263045794,0.03301384451544196,0.0005324813631522897,0.005857294994675187,0.013760839799178456,0.0,0.1,0.0,0.0,0.0,0.0,1
70-139,MessagePoller.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MessagePoller.java,0.08,0.008421052631578947,0.14947368421052631,0.0,0.0014035087719298245,0.01716791979949875,0.06596491228070175,0.35714285714285704,0.0,0.0,0.0,0.0,1
0-69,MockModel.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MockModel.java,0.08411214953271028,0.0,0.05420560747663551,0.0,0.020560747663551402,0.023819793913251855,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,1
0-69,MockStep1.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MockStep1.java,0.05928853754940711,0.0,0.03557312252964427,0.0,0.007905138339920948,0.04356809198706432,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1
0-69,MockStep2.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MockStep2.java,0.05928853754940711,0.0,0.03557312252964427,0.0,0.007905138339920948,0.04356809198706432,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1
0-69,MockStep3.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MockStep3.java,0.05928853754940711,0.0,0.03557312252964427,0.0,0.007905138339920948,0.04356809198706432,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1
0-69,NumericHelper.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\NumericHelper.java,0.07188160676532769,0.0,0.04439746300211417,0.0,0.010570824524312896,0.041456016177957536,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,1
0-69,ProcessExecutor.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ProcessExecutor.java,0.07306711979609176,0.0016992353440951572,0.05012744265080714,0.0,0.005097706032285472,0.02298013512966784,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1
0-69,ResourceProcessingStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ResourceProcessingStep.java,0.04769475357710652,0.0021197668256491787,0.05140434552199258,0.008479067302596715,0.0047694753577106515,0.01702321516563003,0.0,0.2807017543859649,0.0,0.0,0.0,0.0,1
0-69,ResourceStepTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ResourceStepTest.java,0.023515579071134628,0.0011757789535567313,0.024103468547912992,0.007054673721340388,0.005878894767783657,0.019832271532951806,0.6360964138741917,0.26530612244897955,0.0,0.0,0.0,0.0,1
0-69,SecurityInterceptor.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SecurityInterceptor.java,0.07798617966436328,0.0019743336623889436,0.027640671273445213,0.0,0.005923000987166831,0.03130274177626342,0.558736426456071,0.03225806451612903,0.0,0.0,0.0,0.0,1
0-69,ShellCommand.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ShellCommand.java,0.0727580372250423,0.001692047377326565,0.043993231810490696,0.0,0.011844331641285956,0.03169768753525099,0.0,0.1,0.0,0.0,0.0,0.0,1
0-69,SlicerPublishStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SlicerPublishStep.java,0.04856641310708017,0.002925687536571094,0.04154476301930954,0.007021650087770626,0.005851375073142188,0.018656884367826438,0.0,0.17307692307692307,0.0,0.0,0.0,0.0,1
0-69,SlicerPubStepTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SlicerPubStepTest.java,0.03769559032716927,0.001422475106685633,0.029160739687055477,0.010668563300142247,0.006401137980085348,0.021043354567382027,0.6735419630156472,0.19565217391304346,0.0,0.0,0.0,0.0,1
0-69,StepBase.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\StepBase.java,0.05339805825242718,0.0048543689320388345,0.024271844660194174,0.0,0.008090614886731391,0.043909973521624006,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1
0-69,StepExecuteException.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\StepExecuteException.java,0.06149732620320856,0.0,0.034759358288770054,0.0,0.013368983957219251,0.05009850830284267,0.0,0.0,0.0,0.0,0.0,0.0,1
0-69,StringHelper.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\StringHelper.java,0.07167235494880546,0.007963594994311717,0.05802047781569966,0.0,0.009101251422070534,0.022698954439568774,0.0,0.4285714285714287,0.0,0.0,0.0,0.0,1
0-69,SysMonitorTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SysMonitorTest.java,0.07011393514460999,0.0017528483786152498,0.03418054338299737,0.0,0.007887817703768623,0.022399771722071624,0.6345311130587205,0.13953488372093023,0.0,0.0,0.0,0.0,1
0-69,SystemInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SystemInfo.java,0.08018018018018018,0.0,0.04954954954954955,0.0,0.01891891891891892,0.013397683397683399,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,1
70-139,SystemInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SystemInfo.java,0.07969639468690702,0.0,0.06641366223908918,0.0,0.015180265654648957,0.025932953826691967,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1
0-69,SystemMonitorStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SystemMonitorStep.java,0.0676937441643324,0.002334267040149393,0.06722689075630252,0.0,0.0070028011204481795,0.013825530212084833,0.230859010270775,0.21428571428571433,0.0,0.0,0.0,0.0,1
70-139,SystemMonitorStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\SystemMonitorStep.java,0.05263157894736842,0.0037593984962406013,0.14135338345864662,0.0,0.005263157894736842,0.020097117794486218,0.9187969924812031,0.33333333333333326,0.0,0.0,0.0,0.0,1
0-69,TaskDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskDAOImpl.java,0.05908539053014974,0.0012140833670578712,0.03520841764467827,0.0,0.004856333468231485,0.013886801179395272,0.18615944961554026,0.31428571428571433,0.0,0.0,0.0,0.0,1
70-139,TaskDAOImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskDAOImpl.java,0.045064377682403435,0.001072961373390558,0.08047210300429185,0.0,0.008583690987124463,0.022207805170176665,0.0,0.20930232558139533,0.0,0.0,0.0,0.0,1
0-69,TaskMappingQuery.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskMappingQuery.java,0.05583756345177665,0.0,0.019579405366207395,0.0,0.005076142131979695,0.023101626437376982,0.33720087019579403,0.26190476190476186,0.0,0.0,0.0,0.0,1
0-69,TaskModel.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskModel.java,0.0863664404688464,0.0,0.05058605798889575,0.0,0.004935225169648365,0.013677624041596897,0.2732880937692782,0.0,0.0,0.0,0.0,0.0,1
70-139,TaskModel.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskModel.java,0.07518796992481203,0.0,0.06109022556390977,0.0,0.015037593984962405,0.013999551116597463,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,1
0-69,TaskParamModel.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskParamModel.java,0.08701563562202583,0.0,0.04146838885112169,0.0,0.008837525492861998,0.013615616198892882,0.30455472467709044,0.0,0.0,0.0,0.0,0.0,1
70-139,TaskParamModel.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TaskParamModel.java,0.07958477508650519,0.0034602076124567475,0.06113033448673587,0.0,0.002306805074971165,0.03221837754709727,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,1
0-69,TranscodingStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TranscodingStep.java,0.06446140797285835,0.0021204410517387615,0.02586938083121289,0.005937234944868533,0.006785411365564037,0.013867684478371502,0.1946564885496183,0.20000000000000004,0.0,0.0,0.0,0.0,1
70-139,TranscodingStep.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\TranscodingStep.java,0.05660377358490566,0.002461033634126333,0.04675963904840033,0.008203445447087777,0.008203445447087777,0.025517032943309873,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,1
