Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,11,Written
140-209,BeanUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\BeanUtilTest.java,0.2547892720306513,0.0,0.0,0.0028735632183908046,0.0019157088122605363,0.0361146587200227,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CaptchaUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CaptchaUtil.java,0.2936870997255261,0.0022872827081427266,0.0,0.0013723696248856359,0.0018298261665141812,0.013834792837537578,0.4005032021957914,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,CaptchaUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CaptchaUtil.java,0.30778301886792453,0.00550314465408805,0.0,0.0011792452830188679,0.0007861635220125787,0.013898247978436657,0.7889150943396226,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,CaptchaUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CaptchaUtil.java,0.35873015873015873,0.0,0.0,0.0,0.0031746031746031746,0.05952380952380952,0.19365079365079366,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CharsetPrinter.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetPrinter.java,0.15732368896925858,0.00108499095840868,0.0,0.0003616636528028933,0.00216998191681736,0.013929217256522861,0.3732368896925859,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,CharsetPrinter.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetPrinter.java,0.34885439763488546,0.005173688100517369,0.0,0.0,0.005173688100517369,0.023669172390171793,0.0,0.4146341463414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CharsetUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetUtil.java,0.22200520833333334,0.0,0.0,0.009114583333333334,0.0078125,0.013643973214285713,0.02783203125,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,CharsetUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetUtil.java,0.27429699062654167,0.000986679822397632,0.0,0.003453379378391712,0.003453379378391712,0.013799422087532596,0.12747903305377403,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,CharsetUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetUtil.java,0.32917705735660846,0.004987531172069825,0.0,0.0024937655860349127,0.0024937655860349127,0.03004208229426434,0.11471321695760599,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CharsetUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharsetUtilTest.java,0.15990691489361702,0.0,0.0,0.004986702127659575,0.0019946808510638296,0.015057283142389527,0.0,0.36923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CharUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharUtilTest.java,0.2175609756097561,0.0,0.0,0.0,0.026341463414634145,0.013324041811846689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,CharUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharUtilTest.java,0.23471400394477318,0.0019723865877712033,0.0,0.0,0.026627218934911243,0.013313609467455622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,CharUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CharUtilTest.java,0.23929961089494164,0.0,0.0,0.0,0.029182879377431907,0.023745385613089892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ChinesUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ChinesUtil.java,0.2543581616481775,0.008716323296354992,0.0,0.0011885895404120444,0.0027733755942947703,0.013895177722436041,0.026545166402535656,0.27142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,ChinesUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ChinesUtil.java,0.337203901532745,0.0041802136553646075,0.0,0.00046446818392940084,0.0023223409196470044,0.013827881361555305,0.2584765443567116,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,ChinesUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ChinesUtil.java,0.328125,0.003771551724137931,0.0,0.008081896551724138,0.0010775862068965517,0.016419491525423727,0.028017241379310345,0.28813559322033905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ChinesUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ChinesUtilTest.java,0.22498586772187676,0.0005652911249293386,0.0,0.0005652911249293386,0.006218202374222725,0.017963695747754537,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ClassUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ClassUtilTest.java,0.20203359858532272,0.003094606542882405,0.0,0.0,0.0035366931918656055,0.013849943160287988,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,ClassUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ClassUtilTest.java,0.21462570315880572,0.0025962786672436176,0.0,0.0,0.0038944180008654264,0.013859182790381407,0.014279532669839896,0.31428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,ClassUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ClassUtilTest.java,0.1766431924882629,0.0,0.0,0.0,0.004694835680751174,0.018655200433369448,0.01995305164319249,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CollectionTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CollectionTest.java,0.22803738317757008,0.0,0.0,0.0,0.0065420560747663555,0.020824867939861845,0.05420560747663551,0.26086956521739124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ConvertUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtil.java,0.33430571761960326,0.002333722287047841,0.0,0.0,0.004667444574095682,0.013710618436406068,0.26682224815246985,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,ConvertUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtil.java,0.37248504622077216,0.0027188689505165853,0.0,0.0,0.002175095160413268,0.013749708692612444,0.094752582925503,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,ConvertUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtil.java,0.3433609958506224,0.002074688796680498,0.0,0.0,0.002074688796680498,0.013774451689389448,0.12020228215767635,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210-279,ConvertUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtil.java,0.27450980392156865,0.0,0.0,0.0,0.00980392156862745,0.13445378151260504,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ConvertUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtilTest.java,0.17383381924198252,0.00036443148688046647,0.0,0.0047376093294460644,0.0036443148688046646,0.013926488962932112,0.5623177842565598,0.31428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,ConvertUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\ConvertUtilTest.java,0.12534059945504086,0.0,0.0,0.0,0.008174386920980926,0.08083560399636694,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,CoordinateUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\CoordinateUtil.java,0.3395784543325527,0.0,0.0,0.0,0.00117096018735363,0.028275244524039126,0.24707259953161592,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,cpDetector.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\cpDetector.java,0.08173690932311622,0.0,0.0,0.0,0.0038314176245210726,0.054349368525613735,0.3231162196679438,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,DateUtilThreadSafe.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\DateUtilThreadSafe.java,0.3102785782901057,0.0019212295869356388,0.0,0.0,0.005763688760806916,0.022871780796852842,0.1431316042267051,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,DateUtilUsagesTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\DateUtilUsagesTest.java,0.26259541984732826,0.002544529262086514,0.0,0.0,0.004071246819338422,0.013784078516902944,0.014249363867684479,0.21428571428571433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,DateUtilUsagesTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\DateUtilUsagesTest.java,0.34779050736497547,0.004091653027823241,0.0,0.0,0.0,0.03254228041462084,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,EmailUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\EmailUtil.java,0.2175609756097561,0.0,0.0,0.0034146341463414634,0.003902439024390244,0.013804878048780488,0.04321951219512195,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,EmailUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\EmailUtil.java,0.323644251626898,0.0004338394793926247,0.0,0.0021691973969631237,0.004772234273318872,0.013858072513170127,0.9947939262472885,0.22857142857142862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,EmailUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\EmailUtil.java,0.322477650063857,0.001277139208173691,0.0,0.001277139208173691,0.0031928480204342275,0.02376724916674454,0.830779054916986,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,EncodingParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\EncodingParser.java,0.07038681039949271,0.0012682308180088776,0.05136334812935954,0.006975269499048827,0.0057070386810399495,0.013660657668267054,1.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,EncodingParser.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\EncodingParser.java,0.04790419161676647,0.0,0.1377245508982036,0.02245508982035928,0.0,0.021264289602612958,0.0,0.11363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Entry.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\Entry.java,0.17605961807172799,0.0037261294829995344,0.0,0.0009315323707498836,0.0018630647414997672,0.013826601902987557,0.2243828598043782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Entry.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\Entry.java,0.27972560975609756,0.009908536585365854,0.0,0.009146341463414634,0.003048780487804878,0.013534407665505226,0.042301829268292686,0.28571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,Entry.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\Entry.java,0.23588039867109634,0.0,0.0,0.009966777408637873,0.0033222591362126247,0.03840531561461794,0.446843853820598,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Factory.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\Factory.java,0.21487603305785125,0.003403014098201264,0.0,0.002916869227029655,0.004375303840544483,0.0138065143412737,0.17963052989790956,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Factory.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\Factory.java,0.3384615384615385,0.001098901098901099,0.0,0.004395604395604396,0.001098901098901099,0.05451770451770452,0.0,0.38888888888888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileDemo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileDemo.java,0.26834969611968207,0.0023375409069658717,0.0,0.0018700327255726976,0.002805049088359046,0.013824884792626729,0.2571294997662459,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileDemo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileDemo.java,0.38107416879795397,0.001534526854219949,0.0,0.0005115089514066496,0.0025575447570332483,0.013781512605042017,0.3099744245524297,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,FileDemo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileDemo.java,0.45933014354066987,0.0,0.0,0.0,0.0,0.05657191106107515,0.9617224880382775,0.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileEncodingUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileEncodingUtil.java,0.256140350877193,0.0021929824561403508,0.0,0.0,0.002631578947368421,0.013853383458646616,0.0630701754385965,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileEncodingUtil.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileEncodingUtil.java,0.3073270013568521,0.0013568521031207597,0.0,0.0,0.0013568521031207597,0.02016904115784713,0.08989145183175033,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileFilterExtensions.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileFilterExtensions.java,0.15586690017513136,0.0021015761821366026,0.003852889667250438,0.0007005253940455342,0.0007005253940455342,0.013940455341506128,0.2861646234676007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileFilterExtensions.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileFilterExtensions.java,0.11178707224334601,0.00988593155893536,0.061596958174904945,0.0022813688212927757,0.001520912547528517,0.023067173637515842,0.18631178707224336,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileImpl.java,0.3191361727654469,0.0005998800239952009,0.0,0.0,0.004199160167966407,0.013694403976347589,0.04619076184763048,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileImpl.java,0.28798411122144985,0.0024826216484607746,0.0,0.0,0.0024826216484607746,0.013796283160732017,0.09930486593843098,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,FileImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileImpl.java,0.387589013224822,0.00508646998982706,0.0,0.0,0.002034587995930824,0.014424317881599124,0.25254323499491355,0.23880597014925364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FilePathUtilTest.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FilePathUtilTest.java,0.12614678899082568,0.0,0.0,0.0,0.005351681957186544,0.024254587155963302,0.39105504587155965,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileReadImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileReadImpl.java,0.31373493975903616,0.0009638554216867469,0.0,0.0,0.0024096385542168677,0.013810671256454389,0.03819277108433735,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileReadImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileReadImpl.java,0.3888888888888889,0.0015432098765432098,0.0,0.0,0.0030864197530864196,0.03422619047619047,0.13117283950617284,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileTypeImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileTypeImpl.java,0.1969033995287782,0.0013463480309660047,0.0,0.02255132951868058,0.001682935038707506,0.013953935663797663,0.4323460114439583,0.4857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileTypeImpl.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FileTypeImpl.java,0.31599736668861095,0.0032916392363396972,0.0,0.0026333113890717576,0.0013166556945358788,0.01896242367914908,0.1119157340355497,0.3137254901960783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FitAuthoringClient.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FitAuthoringClient.java,0.1493342929111191,0.0017992083483267362,0.0,0.0,0.0021590500179920835,0.013931013211329873,0.7376754228139618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FitAuthoringClient.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FitAuthoringClient.java,0.168216740800647,0.002426202992317024,0.0,0.002426202992317024,0.0020218358269308533,0.013887123794119346,0.9623938536190861,0.22857142857142862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,FitAuthoringClient.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FitAuthoringClient.java,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FTPConstant.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FTPConstant.java,0.20276717557251908,0.0,0.0,0.0009541984732824427,0.0019083969465648854,0.017075130574527923,0.3007315521628499,0.5964912280701757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FTPFactory.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FTPFactory.java,0.21262656343061345,0.0011911852293031567,0.0,0.001786777843954735,0.0023823704586063135,0.021639864999007347,0.3683740321620012,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FTPLog.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FTPLog.java,0.23581081081081082,0.0,0.0,0.0,0.010810810810810811,0.013619691119691121,0.033783783783783786,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FTPLog.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\0opslab\master\FTPLog.java,0.416135881104034,0.0,0.0,0.0,0.0021231422505307855,0.06050955414012739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
