Index,API,Score,Actual
158,0,22.26,1
159,0,0,1
160,0,39.71,1
161,1,82.7,1
162,0,39.81,1
163,0,12.99,1
164,0,0,1
165,0,19.18,1
166,1,81.7,1
167,0,0,1
168,0,0,1
169,0,14.44,1
170,0,0,1
171,0,0,1
172,0,0,1
173,0,37.2,1
174,0,14.75,1
175,0,20.21,1
176,0,0,1
177,0,28.91,1
178,1,77.7,1
179,0,0,1
180,0,0,1
181,1,90.7,1
182,0,0,1
183,0,0,1
184,0,34.99,1
185,0,34.99,1
186,0,0,1
187,0,10.13,1
188,0,0,1
189,0,8.03,1
190,0,0,1
191,0,5.03,1
192,0,0,1
193,0,15.24,1
194,0,23.41,1
195,0,0,1
196,0,45.56,1
197,0,0,1
198,0,41.19,1
199,0,4.01,1
200,0,0,1
201,0,42.43,1
202,0,0,1
203,0,9.5,1
204,0,0,1
205,0,34.32,1
206,1,60.53,1
207,1,57.48,1
208,0,32.68,1
209,0,0,1
210,0,18.47,1
211,0,0,1
212,1,61.6,1
213,0,41.71,1
214,0,46.59,1
215,0,44.21,1
216,0,44.76,1
217,0,37.12,1
218,0,0,1
219,0,34.78,1
220,0,30.91,1
221,0,24.7,1
222,0,18.05,1
223,1,81.7,1
224,0,5.2,1
225,0,14.36,1
226,0,0,1
227,0,34.94,1
228,0,0,1
229,0,8.79,1
230,0,45.53,1
231,0,15.49,1
232,1,76.7,1
233,0,34.52,1
234,0,30.57,1
235,0,34.25,1
236,0,0,1
237,0,0,1
238,0,0,1
239,0,29.6,1
240,0,5.31,1
241,0,0,1
242,0,7.23,1
243,0,0,1
244,0,34.18,1
245,0,49.35,1
246,0,21.83,1
247,1,52.4,1
248,0,21.44,1
249,0,0,1
250,1,57.91,1
251,0,42.47,1
252,0,7.86,1
253,0,0,1
254,0,22.01,1
255,1,60.26,1
256,1,71.7,1
257,0,26.43,1
258,0,40.36,1
259,0,0,1
260,0,47.43,1
261,0,0,1
262,0,1.9,1
263,0,0,1
264,0,6.15,1
265,0,45.68,1
266,0,0,1
267,0,12.43,1
268,0,38.78,1
269,0,31.13,1
270,0,0,1
271,0,36.34,1
272,0,0,1
273,0,15.7,1
274,1,85.12,1
275,0,13.21,1
276,0,0,1
277,0,8.2,1
278,0,27.64,1
279,0,28.06,1
280,0,28.49,1
281,0,0,1
282,1,70.21,1
283,0,0,1
284,0,34.99,1
285,0,17.97,1
286,0,18.15,1
287,0,18.33,1
288,0,29.11,1
289,0,29.82,1
290,1,74.06,1
291,1,59.18,1
292,0,44.53,1
293,0,0,1
294,0,48.82,1
295,0,27.77,1
296,0,33.03,1
297,0,16.28,1
298,0,7.86,1
299,0,38.8,1
300,0,0,1
301,0,0,1
302,0,38.49,1
303,0,5.49,1
304,0,0,1
305,0,14.82,1
306,0,15.18,1
307,1,54.42,1
308,1,87.94,1
309,1,76.7,1
310,0,48.76,1
311,1,62.56,1
312,1,57.7,1
313,1,68.36,1
314,0,23.75,1
315,0,16.22,1
316,1,58.46,1
317,0,32.11,1
318,0,19.91,1
319,0,15.8,1
320,0,0,1
321,0,17.16,1
322,0,17.73,1
323,0,43.26,1
324,1,52.51,1
325,0,34.18,1
326,1,60.41,1
327,0,33.31,1
328,1,50.9,1
329,0,35.74,1
330,0,45.85,1
331,1,66.37,1
332,0,24.7,1
333,0,46.25,1
334,0,34.65,1
335,0,29.8,1
336,0,41.59,1
337,0,31.21,1
338,0,17.76,1
339,0,27.07,1
340,0,14.31,1
341,0,23.94,1
342,0,19.45,1
343,0,15.9,1
344,0,0,1
345,0,0,1
346,0,18.09,1
347,0,2.68,1
348,0,0,1
349,0,6.37,1
350,0,28.14,1
351,1,71.7,1
352,0,4.8,1
353,0,0,1
354,0,24.7,1
355,0,0,1
356,0,0,1
357,0,21.44,1
358,0,0,1
359,0,8.69,1
360,0,0,1
361,0,9.8,1
362,0,14.59,1
363,0,0,1
364,0,33.03,1
365,0,45.64,1
366,1,81.7,1
367,0,15.39,1
368,0,0,1
369,1,51.38,1
370,0,46.26,1
371,0,28,1
372,0,0,1
373,0,0,1
374,0,30.73,1
375,0,48.82,1
376,0,29.49,1
377,0,16.84,1
378,0,39.7,1
379,0,44.65,1
380,0,26.97,1
381,0,6.15,1
382,0,0,1
383,0,24.14,1
384,0,10.81,1
385,0,43.26,1
386,0,6.19,1
387,0,26.24,1
388,0,0,1
389,0,14.26,1
390,0,7.11,1
391,1,97.7,1
392,0,8.69,1
393,0,0,1
394,0,11.9,1
395,0,0,1
396,0,5.06,1
397,0,0,1
398,0,0,1
399,0,0,1
400,0,10.12,1
401,0,19.14,1
402,0,0,1
403,1,58.79,1
404,0,14.25,1
405,0,0,1
406,0,37.54,1
407,1,54.09,1
408,0,5.19,1
409,0,0,1
410,0,0,1
411,0,0,1
412,0,15.09,1
413,0,0,1
414,0,0,1
415,1,90.7,1
416,0,33.89,1
417,0,40.65,1
418,0,21.7,1
419,0,0,1
420,0,18.22,1
421,0,47.26,1
422,0,0,1
423,0,0,1
424,0,28.69,1
425,0,0,1
426,0,0,1
427,0,14.16,1
428,0,0,1
429,0,24.99,1
430,0,0,1
431,0,0,1
432,0,0,1
433,0,8.03,1
434,0,19.92,1
435,0,0,1
436,0,0,1
437,0,0,1
438,0,21.44,1
439,0,39.32,1
440,0,12.2,1
441,0,0,1
442,0,18.09,1
443,0,0,1
444,0,6.84,1
445,0,0,1
446,0,6.76,1
447,0,6.11,1
448,0,0,1
449,0,0,1
450,0,9.22,1
451,0,0,1
452,0,8.69,1
453,0,0,1
454,0,46.85,1
455,0,35.41,1
456,1,68.86,1
457,0,26.97,1
458,0,27.87,1
459,0,0,1
460,1,58.24,1
461,0,0,1
462,0,13.23,1
463,0,0,1
464,0,14.36,1
465,0,0,1
466,0,26.46,1
467,0,38.25,1
468,0,36.06,1
469,0,28.79,1
470,0,9.22,1
471,0,11,1
472,0,22.2,1
473,0,49.7,1
474,0,33.03,1
475,0,39.9,1
476,0,29.05,1
477,0,0,1
478,0,0,1
479,0,0,1
480,0,4.05,1
481,0,0,1
482,1,65.22,1
483,1,65.88,1
484,1,80.58,1
485,1,69.36,1
486,0,17.65,1
487,0,21.92,1
488,1,52.2,1
489,0,36.01,1
490,0,36.84,1
491,1,91.08,1
492,1,78.08,1
493,0,34.18,1
494,0,33.48,1
495,0,2.69,1
496,0,32.28,1
497,0,13.26,1
498,1,52.95,1
499,0,0,1
500,0,40.67,1
501,0,0,1
502,0,28.27,1
503,1,64.27,1
504,0,26.62,1
505,0,12.54,1
506,1,87.48,1
507,0,15.83,1
508,0,48.89,1
509,0,0,1
510,1,54.35,1
511,0,0,1
512,0,4.61,1
513,0,0,1
514,1,51.67,1
515,1,90.71,1
516,1,54.3,1
517,0,0,1
518,0,29.23,1
519,0,16.37,1
520,0,35.2,1
521,0,23.27,1
522,0,0,1
523,1,51.97,1
524,0,37.34,1
525,0,44.91,1
526,1,92.68,1
527,0,17.65,1
528,1,82.31,1
529,1,58.35,1
530,1,72.43,1
531,0,0,1
532,1,51.18,1
533,0,19.01,1
534,1,69.81,1
535,0,19.23,1
536,0,35.41,1
537,0,32.79,1
538,1,51.17,1
539,0,44.1,1
540,0,15.88,1
541,1,72.22,1
542,0,0,1
543,1,50.25,0
544,1,62.67,0
545,0,0,0
546,0,32.65,0
547,0,0,0
548,1,83.17,0
549,1,50.42,0
550,0,25.07,0
551,0,0,0
552,0,0,0
553,0,43.94,0
554,0,0,0
555,0,40.08,0
556,0,38.68,0
557,1,50.13,0
558,0,46.14,0
559,0,43.33,0
560,0,38.83,0
561,0,40.54,0
562,0,30.43,0
563,0,16.45,0
564,0,0,0
565,0,24.86,0
566,0,0,0
567,0,21.68,0
568,0,18.37,0
569,0,0,0
570,1,62.49,0
571,1,68.12,0
572,0,29.45,0
573,1,78.61,0
574,0,47.8,0
575,0,18.28,0
576,0,0,0
577,0,45.1,0
578,1,65.93,0
579,0,34.45,0
580,0,29.16,0
581,1,77.76,0
582,1,96.13,0
583,0,26.97,0
584,1,61.51,0
585,0,49.44,0
586,0,47.25,0
587,1,53.55,0
588,1,51.31,0
589,1,61.4,0
590,1,60.55,0
591,0,49.33,0
592,1,73.12,0
593,0,36.07,0
594,0,0,0
595,0,5.93,0
596,1,65.45,0
597,0,24.35,0
598,1,58.36,0
599,1,59.35,0
600,1,58.03,0
601,1,59.35,0
602,0,4.1,0
603,0,0,0
604,1,70.31,0
605,1,90.18,0
606,0,45.85,0
607,0,0,0
608,0,28.36,0
609,0,18.45,0
610,0,34.99,0
611,0,39.22,0
612,0,0,0
613,0,47.43,0
614,0,44.95,0
615,0,36.17,0
616,1,83.7,0
617,0,33.07,0
618,0,0,0
619,1,63.34,0
620,1,78.36,0
621,0,29.88,0
622,0,36.93,0
623,0,0,0
624,0,32.54,0
625,1,75.46,0
626,0,43.7,0
627,1,69.91,0
628,0,34.81,0
629,0,20.96,0
630,1,51.1,0
631,0,34.51,0
632,1,63.24,0
633,0,0,0
634,0,32.68,0
635,0,0,0
636,0,12.16,0
637,0,0,0
638,1,61.9,0
639,0,43.07,0
640,1,67.56,0
641,1,53.45,0
642,1,90.18,0
643,0,39.42,0
644,0,0,0
645,0,0,0
646,0,44.45,0
647,0,10.9,0
648,0,32.33,0
649,0,24.9,0
650,0,10.01,0
651,0,4.55,0
652,0,6.42,0
653,0,0,0
654,0,33.96,0
655,0,15.3,0
656,0,8.93,0
657,0,28.99,0
658,0,0,0
659,0,0,0
660,0,24.7,0
661,0,26.86,0
662,0,0,0
663,0,41.37,0
664,0,33.03,0
665,0,0,0
666,0,38.45,0
667,0,6.49,0
668,0,0,0
669,0,8.57,0
670,0,0,0
671,0,20.47,0
672,0,23.27,0
673,1,61.77,0
674,0,14.74,0
675,0,3.73,0
676,1,74.12,0
677,0,21.72,0
678,0,15.61,0
679,1,58.03,0
680,0,29.77,0
681,0,0,0
682,0,0,0
683,0,30.09,0
684,0,24.99,0
685,0,11.02,0
686,0,21.82,0
687,0,8.79,0
688,0,22.99,0
689,1,60.23,0
690,0,0,0
691,0,0,0
692,0,0,0
693,0,6.77,0
694,0,30.47,0
695,0,0,0
696,0,13.84,0
697,0,35.29,0
698,0,24.42,0
699,0,0,0
700,0,27.74,0
701,0,0,0
702,0,14.55,0
703,1,74.17,0
704,0,16.79,0
705,1,57.28,0
706,0,7.86,0
707,0,26.22,0
708,0,26.42,0
709,0,26.62,0
710,0,39.09,0
711,0,39.09,0
712,0,41.37,0
713,0,36.14,0
714,0,15.18,0
715,0,14.99,0
716,0,14.99,0
717,1,56.28,0
718,1,50.37,0
719,0,31.84,0
720,0,42.91,0
721,0,33.03,0
722,0,27.77,0
723,0,48.82,0
724,0,27.77,0
725,0,23.7,0
726,0,6.33,0
727,0,0,0
728,0,32.6,0
729,0,29.07,0
730,0,37.54,0
731,0,28.35,0
732,0,15.18,0
733,0,15.55,0
734,1,63.34,0
735,1,80.83,0
736,0,36.74,0
737,0,26.5,0
738,0,36.16,0
739,1,52.26,0
740,0,28.93,0
741,0,30.85,0
742,0,19.09,0
743,1,57.86,0
744,1,56.99,0
745,0,19.09,0
746,0,16.82,0
747,0,10.18,0
748,0,10.72,0
749,0,42.7,0
750,0,45.68,0
751,0,38.52,0
752,0,40.99,0
753,0,35.56,0
754,0,35.36,0
755,0,26.46,0
756,0,38.16,0
757,1,66.37,0
758,0,24.7,0
759,0,42.25,0
760,1,50.15,0
761,1,53.75,0
762,0,32.56,0
763,0,42.56,0
764,0,33.03,0
765,1,52.95,0
766,0,0,0
767,1,62.64,0
768,0,0,0
769,0,32.56,0
770,0,0,0
771,0,0,0
772,0,0,0
773,1,75.44,0
774,0,0,0
775,1,61.13,0
776,0,0,0
777,0,0,0
778,1,61.72,0
779,0,0,0
780,1,68.23,0
781,0,9.14,0
782,0,0,0
783,1,68.87,0
784,0,16.16,0
785,0,0,0
786,1,56.04,0
787,0,0,0
788,1,64.53,0
789,0,0,0
790,0,11.07,0
791,0,15.95,0
792,0,33.91,0
793,1,54.87,0
794,0,0,0
795,1,55.91,0
796,0,0,0
797,0,0,0
798,0,0,0
799,1,64.45,0
800,0,25.28,0
801,0,27.44,0
802,0,0,0
803,0,0,0
804,1,65.69,0
805,0,0,0
806,0,0,0
807,1,71.89,0
808,0,35.6,0
809,0,0,0
810,0,0,0
811,0,0,0
812,1,64.92,0
813,0,22.56,0
814,1,67.88,0
815,0,10.51,0
816,0,26.37,0
817,0,6.28,0
818,0,0,0
819,0,22.38,0
820,0,0,0
821,0,0,0
822,0,0,0
823,0,25.56,0
824,0,0,0
825,0,0,0
826,0,17.2,0
827,1,68.87,0
828,0,16.16,0
829,0,0,0
830,1,63.99,0
831,0,0,0
832,0,12.01,0
833,1,82.34,0
834,0,12.91,0
835,0,0,0
836,1,69.7,0
837,0,0,0
838,1,76.97,0
839,0,0,0
840,0,20.15,0
841,1,77.56,0
842,0,14.79,0
843,1,68.4,0
844,0,21.27,0
845,1,67.85,0
846,0,19.7,0
847,1,54.91,0
848,0,0,0
849,1,66.37,0
850,0,0,0
851,0,13.16,0
852,0,0,0
853,1,64.45,0
854,0,9.96,0
855,1,68.4,0
856,0,9,0
857,0,0,0
858,0,0,0
859,0,15.41,0
860,0,0,0
861,0,15.08,0
862,0,13.65,0
863,0,0,0
864,0,0,0
865,1,70.67,0
866,1,60.89,0
867,1,95.2,0
868,1,59.7,0
869,0,29.05,0
870,0,0,0
871,0,38.08,0
872,0,0,0
873,1,81.51,0
874,1,58.84,0
875,0,36.79,0
876,1,100,0
877,1,59.5,0
878,0,33.44,0
879,0,18.26,0
880,0,0,0
881,0,0,0
882,0,19.7,0
883,0,34.54,0
884,0,17.48,0
885,0,19.7,0
886,0,46.26,0
887,0,37.35,0
888,1,57.55,0
889,0,37.93,0
890,0,0,0
891,0,47.85,0
892,0,21.84,0
893,0,0,0
894,1,64.75,0
895,0,31.51,0
896,0,45.06,0
897,0,0,0
898,1,58.73,0
899,0,0,0
900,0,0,0
901,0,10.81,0
902,0,0,0
903,0,0,0
904,0,0,0
905,0,7.49,0
906,0,0,0
907,0,35.25,0
908,1,54.8,0
909,1,63.53,0
910,0,24.02,0
911,0,0,0
912,0,19.05,0
913,0,0,0
914,0,29.01,0
915,1,53.92,0
916,0,0,0
917,1,93.45,0
918,0,0,0
919,0,40.17,0
920,0,0,0
921,1,74.98,0
922,0,0,0
923,0,40.2,0
924,0,0,0
925,0,31.19,0
926,0,35.79,0
927,0,0,0
928,0,0,0
929,0,39.51,0
930,0,25.7,0
931,0,0,0
932,0,22.12,0
933,0,0,0
934,0,0,0
935,0,21.92,0
936,0,0,0
937,0,21.13,0
938,0,29.16,0
939,1,58.39,0
940,0,27.48,0
941,0,48.56,0
942,0,28.73,0
943,0,34.39,0
944,1,56.65,0
945,0,0,0
946,0,49.11,0
947,0,0,0
948,0,0,0
949,1,70.67,0
950,0,0,0
951,1,54.87,0
952,0,0,0
953,1,87.2,0
954,0,0,0
955,1,63.99,0
956,0,32.05,0
957,0,24.05,0
958,0,0,0
959,1,64.26,0
960,0,0,0
961,0,15.08,0
962,1,71.31,0
963,0,0,0
964,0,37.97,0
965,0,42.04,0
966,0,0,0
967,0,24.44,0
968,0,0,0
969,0,0,0
970,0,16.12,0
971,0,0,0
972,0,37.57,0
973,0,0,0
974,0,0,0
975,0,0,0
976,0,11.02,0
977,0,19.05,0
978,0,0,0
979,0,46.16,0
980,0,44.25,0
981,0,24.91,0
982,0,26.37,0
983,0,36.84,0
984,0,30.69,0
985,1,78.57,0
986,0,0,0
987,0,12.2,0
988,0,0,0
989,1,80.95,0
990,0,28.84,0
991,0,0,0
992,0,32.2,0
993,0,0,0
994,1,86.37,0
995,1,52.2,0
996,0,22.05,0
997,1,51.1,0
998,0,34.99,0
999,0,38.75,0
1000,0,0,0
1001,0,37.63,0
1002,0,48.68,0
1003,0,36.06,0
1004,0,0,0
1005,0,20.05,0
1006,0,4.39,0
1007,0,28.14,0
1008,0,43.27,0
1009,0,0,0
1010,0,21.79,0
1011,1,57.08,0
1012,0,28.27,0
1013,1,75.38,0
1014,1,58.03,0
1015,0,33.03,0
1016,0,0,0
1017,0,31.7,0
1018,0,20.75,0
1019,0,47.95,0
1020,0,43.52,0
1021,0,0,0
1022,0,18.09,0
1023,0,2.85,0
1024,0,0,0
1025,0,11.64,0
1026,0,27.63,0
1027,0,11.41,0
1028,0,6.37,0
1029,0,24.97,0
1030,0,0,0
1031,0,0,0
1032,0,17.2,0
1033,0,0,0
1034,0,8.79,0
1035,0,0,0
1036,0,9.32,0
1037,0,16.2,0
1038,0,0,0
1039,0,35.62,0
1040,0,42,0
1041,0,0,0
1042,0,29.46,0
1043,0,0,0
1044,0,0,0
1045,1,62.52,0
1046,1,69.8,0
1047,0,33.85,0
1048,0,10.91,0
1049,0,12.49,0
1050,0,30.47,0
1051,1,57.59,0
1052,0,46.06,0
1053,0,21.76,0
1054,1,51.65,0
1055,0,43.03,0
1056,0,43.29,0
1057,0,26.73,0
1058,0,24.02,0
1059,0,0,0
1060,0,38.92,0
1061,0,0,0
1062,0,39.28,0
1063,0,11.9,0
1064,0,27.07,0
1065,0,13.99,0
1066,0,9.81,0
1067,0,16.37,0
1068,0,0,0
1069,0,8.79,0
1070,0,0,0
1071,0,18.45,0
1072,0,0,0
1073,0,18.85,0
1074,0,11.58,0
1075,0,0,0
1076,0,0,0
1077,0,0,0
1078,0,0,0
1079,0,4.16,0
1080,0,0,0
1081,0,0,0
1082,0,0,0
1083,0,4.05,0
1084,0,0,0
1085,0,0,0
1086,0,12.86,0
1087,0,0,0
1088,1,50.33,0
1089,1,60.6,0
1090,0,13.45,0
1091,0,15.77,0
1092,0,37.2,0
1093,0,39.55,0
1094,0,0,0
1095,0,13.84,0
1096,0,0,0
1097,0,17.88,0
1098,0,0,0
1099,0,0,0
1100,0,0,0
1101,0,32.49,0
1102,0,42.44,0
1103,0,9.38,0
1104,0,0,0
1105,0,16.77,0
1106,0,0,0
1107,0,12.74,0
1108,0,0,0
1109,0,14.13,0
1110,0,0,0
1111,0,0,0
1112,0,14.33,0
1113,0,0,0
1114,0,9.22,0
1115,0,0,0
1116,0,23.8,0
1117,0,1.68,0
1118,0,3.47,0
1119,0,7.92,0
1120,0,20.15,0
1121,0,0,0
1122,0,0,0
1123,0,0,0
1124,0,17.65,0
1125,0,0,0
1126,0,13.34,0
1127,0,12.86,0
1128,0,16.72,0
1129,0,3.87,0
1130,0,2.78,0
1131,0,12.54,0
1132,0,0,0
1133,0,0,0
1134,0,0,0
1135,0,9.46,0
1136,0,0,0
1137,0,9.34,0
1138,0,0,0
1139,0,15.43,0
1140,0,0,0
1141,0,13.49,0
1142,0,0,0
1143,0,9.34,0
1144,0,0,0
1145,0,16.17,0
1146,0,0,0
1147,0,14.75,0
1148,0,0,0
1149,0,14.82,0
1150,0,0,0
1151,0,10.09,0
1152,0,0,0
1153,0,16.77,0
1154,0,0,0
1155,0,16.37,0
1156,0,0,0
1157,0,0,0
1158,0,1.76,0
1159,0,3.1,0
1160,0,0,0
1161,0,34.93,0
1162,1,59.49,0
1163,1,51.31,0
1164,0,0,0
1165,0,0,0
1166,0,45.38,0
1167,0,14.79,0
1168,0,11.18,0
1169,0,29.43,0
1170,0,11.41,0
1171,0,0,0
1172,0,14.38,0
1173,1,77.7,0
1174,0,0,0
1175,0,16.37,0
1176,0,0,0
1177,0,0,0
1178,0,0,0
1179,0,11.46,0
1180,0,12.07,0
1181,0,17.28,0
1182,0,3.82,0
1183,0,0,0
1184,0,46.06,0
1185,0,19.7,0
1186,0,17.68,0
1187,0,15.41,0
1188,0,15.26,0
1189,0,9.46,0
1190,0,0,0
1191,0,0,0
1192,0,0,0
1193,1,50.89,0
1194,0,0,0
1195,0,39.71,0
1196,0,16.83,0
1197,0,0,0
1198,0,38.16,0
1199,0,0,0
1200,0,18.26,0
1201,0,0,0
1202,0,11.88,0
1203,0,0,0
1204,0,8.03,0
1205,0,0,0
1206,1,50.9,0
1207,0,15.49,0
1208,0,0,0
1209,0,31.96,0
1210,0,0,0
1211,0,33.03,0
1212,0,23.94,0
1213,0,23.34,0
1214,0,0,0
1215,0,21.29,0
1216,0,8.69,0
1217,0,17.2,0
1218,0,0,0
1219,0,10.45,0
1220,0,0,0
1221,0,41.68,0
1222,0,0,0
1223,0,29.7,0
1224,0,15.49,0
1225,0,7.75,0
1226,0,4.14,0
1227,0,15.39,0
1228,0,40.61,0
1229,0,0,0
1230,0,0,0
1231,0,0,0
1232,1,81.7,0
1233,1,53.19,0
1234,0,7.23,0
1235,0,13.28,0
1236,0,20.25,0
1237,0,0,0
1238,0,0,0
1239,0,0,0
1240,0,21.92,0
1241,0,0,0
1242,0,22.31,0
1243,0,10.92,0
1244,0,15.94,0
1245,0,18.83,0
1246,0,0,0
1247,0,23.03,0
1248,0,0,0
1249,1,52.33,0
1250,0,0,0
1251,0,0,0
1252,0,0,0
1253,1,59.04,0
1254,0,0,0
1255,0,0,0
1256,0,11.9,0
1257,0,32.17,0
1258,0,0,0
1259,0,22.28,0
1260,0,46.64,0
1261,0,0,0
1262,0,0,0
1263,0,18.85,0
1264,0,0,0
1265,0,23.75,0
1266,0,0,0
1267,0,13.99,0
1268,0,23.51,0
1269,0,0,0
1270,0,27.82,0
1271,0,0,0
1272,0,10.57,0
1273,0,0,0
1274,0,14.17,0
1275,0,0,0
1276,0,10.94,0
1277,0,0,0
1278,0,29.89,0
1279,0,25.51,0
1280,0,0,0
1281,0,13.45,0
1282,0,0,0
1283,0,17.44,0
1284,1,50.29,0
1285,0,0,0
1286,0,9.16,0
1287,0,31.21,0
1288,0,7.05,0
1289,0,0,0
1290,0,14.7,0
1291,0,0,0
1292,0,26.87,0
1293,0,8.12,0
1294,0,0,0
1295,0,48.01,0
1296,0,0,0
1297,0,0,0
1298,0,0,0
1299,0,0,0
1300,0,10.12,0
1301,0,0,0
1302,0,40.24,0
1303,0,0,0
1304,1,51.51,0
1305,1,63.99,0
1306,0,14.13,0
1307,0,0,0
1308,0,12.2,0
1309,0,0,0
1310,0,29.7,0
1311,0,0,0
1312,0,26.44,0
1313,0,0,0
1314,0,0,0
1315,0,0,0
1316,0,0,0
1317,0,39.88,0
1318,0,0,0
1319,0,6.37,0
1320,0,0,0
1321,0,22.2,0
1322,0,0,0
1323,0,17.34,0
1324,0,0,0
1325,0,0,0
1326,0,0,0
1327,0,0,0
1328,0,40.24,0
1329,0,0,0
1330,0,26.36,0
1331,0,21.29,0
1332,0,0,0
1333,0,46.37,0
1334,0,0,0
1335,0,27.93,0
1336,0,18.45,0
1337,0,10.68,0
1338,0,0,0
1339,1,51.42,0
1340,0,0,0
1341,0,44.41,0
1342,0,0,0
1343,0,0,0
1344,0,14.64,0
1345,0,19.91,0
1346,0,11.06,0
1347,0,0,0
1348,0,11.06,0
1349,0,0,0
1350,0,11.06,0
1351,0,0,0
1352,0,28.45,0
1353,0,0,0
1354,0,39.06,0
1355,0,33.03,0
1356,0,16.65,0
1357,0,24,0
1358,0,2.56,0
1359,0,39.96,0
1360,0,31.95,0
1361,1,57.59,0
1362,0,0,0
1363,0,10.45,0
1364,0,0,0
1365,0,14.43,0
1366,0,0,0
1367,0,38.16,0
1368,0,0,0
1369,0,26.14,0
1370,0,9.56,0
1371,0,13.11,0
1372,0,34.03,0
1373,0,0,0
1374,1,50.33,0
1375,0,48.79,0
1376,0,19.49,0
1377,0,0,0
1378,0,0,0
1379,0,0,0
1380,0,21.7,0
1381,0,0,0
1382,0,0,0
1383,0,0,0
1384,0,31.18,0
1385,0,28.12,0
1386,0,11.82,0
1387,0,49.7,0
1388,0,44.78,0
1389,0,0,0
1390,0,21.58,0
1391,0,0,0
1392,0,0,0
1393,0,0,0
1394,0,10.32,0
1395,0,36.85,0
1396,0,0,0
1397,0,6.57,0
1398,0,0,0
1399,0,21.37,0
1400,0,0,0
1401,0,9.08,0
1402,0,21.13,0
1403,0,8.88,0
1404,0,43.29,0
1405,0,33.04,0
1406,0,36.62,0
1407,0,28.11,0
1408,0,8.4,0
1409,0,0,0
1410,0,0,0
1411,0,13.16,0
1412,0,0,0
1413,1,53.96,0
1414,0,16.37,0
1415,0,11.85,0
1416,0,29.79,0
1417,0,18.45,0
1418,0,23.34,0
1419,0,14.95,0
1420,1,50.27,0
1421,0,0,0
1422,0,0,0
1423,0,7.94,0
1424,0,0,0
1425,0,21.92,0
1426,0,23.81,0
1427,0,0,0
1428,1,60.76,0
1429,1,67.29,0
1430,0,8.33,0
1431,0,33.26,0
1432,1,60.91,0
1433,0,0,0
1434,0,0,0
1435,0,0,0
1436,0,0,0
1437,0,0,0
1438,0,0,0
1439,0,0,0
1440,0,0,0
1441,0,0,0
1442,0,0,0
1443,0,0,0
1444,0,0,0
1445,0,0,0
1446,0,3.67,0
1447,0,0,0
1448,0,28.67,0
1449,1,57.69,0
1450,0,44.24,0
1451,0,45.24,0
