Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,Written
30-39,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.16326530612244897,0.0,0.10204081632653061,0.0,0.0,0.09081632653061225,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1
40-49,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.11214953271028037,0.0,0.09345794392523364,0.0,0.0,0.09158878504672897,0.3644859813084112,0.0,0.0,0.0,0.0,0.0,1
50-59,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.17006802721088435,0.0,0.06802721088435375,0.0,0.0,0.09387755102040816,0.0,0.0,0.0,0.0,0.0,0.0,1
60-69,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.14788732394366197,0.0,0.07042253521126761,0.0,0.0,0.09366197183098592,0.0,0.0,0.0,0.0,0.0,0.0,1
70-79,ITaskDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\ITaskDAO.java,0.05555555555555555,0.0,0.037037037037037035,0.0,0.0,0.2361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1
0-9,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.14361702127659576,0.0,0.0,0.0,0.0,0.09760638297872341,0.20212765957446807,0.0,0.0,0.0,0.0,0.0,1
10-19,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.05202312138728324,0.0,0.0,0.0,0.017341040462427744,0.09479768786127167,0.0,0.0,0.0,0.0,0.0,0.0,1
20-29,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.12807881773399016,0.0,0.009852216748768473,0.0,0.0049261083743842365,0.09556650246305418,0.5221674876847291,0.0,0.0,0.0,0.0,0.0,1
30-39,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.14925373134328357,0.007462686567164179,0.08208955223880597,0.0,0.0,0.09328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,1
40-49,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.12804878048780488,0.006097560975609756,0.06097560975609756,0.0,0.0,0.09451219512195122,0.0,0.0,0.0,0.0,0.0,0.0,1
50-59,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.10416666666666667,0.0,0.0763888888888889,0.0,0.0,0.09375,0.1736111111111111,0.0,0.0,0.0,0.0,0.0,1
60-69,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.15702479338842976,0.0,0.08264462809917356,0.0,0.0,0.09256198347107437,0.39669421487603307,0.0,0.0,0.0,0.0,0.0,1
70-79,IWorker.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorker.java,0.125,0.0,0.07692307692307693,0.0,0.0,0.09134615384615384,0.5673076923076923,0.0,0.0,0.0,0.0,0.0,1
0-9,IWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.14210526315789473,0.0,0.0,0.0,0.0,0.09763157894736843,0.2,0.0,0.0,0.0,0.0,0.0,1
10-19,IWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.04205607476635514,0.0,0.0,0.0,0.014018691588785047,0.09579439252336448,0.0,0.0,0.0,0.0,0.0,0.0,1
20-29,IWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.11926605504587157,0.0,0.009174311926605505,0.0,0.0045871559633027525,0.09587155963302751,0.5045871559633027,0.0,0.0,0.0,0.0,0.0,1
30-39,IWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.1032258064516129,0.0,0.06451612903225806,0.0,0.0,0.09419354838709677,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,1
40-49,IWorkerPool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\IWorkerPool.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
0-9,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.14210526315789473,0.0,0.0,0.0,0.0,0.09763157894736843,0.2,0.0,0.0,0.0,0.0,0.0,1
10-19,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.0514018691588785,0.0,0.0,0.0,0.014018691588785047,0.09579439252336448,0.0,0.0,0.0,0.0,0.0,0.0,1
20-29,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.02962962962962963,0.0,0.0,0.0,0.003703703703703704,0.09666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1
30-39,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.02875399361022364,0.003194888178913738,0.0,0.0,0.003194888178913738,0.09712460063897763,0.0,0.0,0.0,0.0,0.0,0.0,1
40-49,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.0989010989010989,0.0,0.0,0.0,0.005494505494505495,0.09505494505494506,0.5824175824175825,0.0,0.0,0.0,0.0,0.0,1
50-59,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.0695970695970696,0.003663003663003663,0.05128205128205128,0.014652014652014652,0.0,0.09670329670329669,0.14652014652014653,0.1,0.0,0.0,0.0,0.0,1
60-69,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03048780487804878,0.003048780487804878,0.051829268292682924,0.021341463414634148,0.0,0.0972560975609756,0.4725609756097561,0.7,0.0,0.0,0.0,0.0,1
70-79,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.08176100628930817,0.012578616352201259,0.12578616352201258,0.0,0.006289308176100629,0.09433962264150944,0.25157232704402516,0.0,0.0,0.0,0.0,0.0,1
80-89,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06620209059233449,0.006968641114982578,0.11498257839721254,0.0,0.003484320557491289,0.09686411149825784,0.0,0.0,0.0,0.0,0.0,0.0,1
90-99,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.07344632768361582,0.011299435028248588,0.1016949152542373,0.0,0.011299435028248588,0.09491525423728814,0.0,0.0,0.0,0.0,0.0,0.0,1
100-109,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.08759124087591241,0.014598540145985401,0.145985401459854,0.0,0.0072992700729927005,0.09343065693430658,0.0,0.0,0.0,0.0,0.0,0.0,1
110-119,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.07653061224489796,0.0,0.12244897959183673,0.0,0.0,0.09540816326530611,0.0,0.1,0.0,0.0,0.0,0.0,1
120-129,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.0546218487394958,0.004201680672268907,0.21428571428571427,0.0,0.0,0.09621848739495797,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1
130-139,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06818181818181818,0.015151515151515152,0.15151515151515152,0.0,0.0,0.09318181818181819,0.0,0.2,0.0,0.0,0.0,0.0,1
140-149,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.041666666666666664,0.0,0.0625,0.006944444444444444,0.003472222222222222,0.09687499999999999,0.0,0.4,0.0,0.0,0.0,0.0,1
150-159,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03347280334728033,0.008368200836820083,0.06276150627615062,0.0,0.0041841004184100415,0.09623430962343096,0.0,0.5,0.0,0.0,0.0,0.0,1
160-169,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06514657980456026,0.0,0.05863192182410423,0.006514657980456026,0.003257328990228013,0.09706840390879479,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1
170-179,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.027777777777777776,0.009259259259259259,0.07407407407407407,0.0,0.0,0.09583333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1
180-189,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.055350553505535055,0.0,0.07380073800738007,0.0036900369003690036,0.0,0.09667896678966789,0.0,0.5,0.0,0.0,0.0,0.0,1
190-199,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.018518518518518517,0.009259259259259259,0.05555555555555555,0.0030864197530864196,0.0030864197530864196,0.09722222222222222,0.0,0.6,0.0,0.0,0.0,0.0,1
200-209,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03982300884955752,0.01327433628318584,0.07079646017699115,0.0,0.0,0.09601769911504425,0.0,0.5,0.0,0.0,0.0,0.0,1
210-219,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03293413173652695,0.0,0.059880239520958084,0.005988023952095809,0.0,0.09730538922155689,0.0,0.5,0.0,0.0,0.0,0.0,1
220-229,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.02666666666666667,0.013333333333333334,0.08888888888888889,0.0,0.0,0.096,0.0,0.5,0.0,0.0,0.0,0.0,1
230-239,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03664921465968586,0.0,0.07329842931937172,0.0,0.0,0.09528795811518324,0.0,0.5,0.0,0.0,0.0,0.0,1
240-249,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.05448717948717949,0.0,0.08012820512820513,0.00641025641025641,0.003205128205128205,0.09711538461538462,0.0,0.4,0.0,0.0,0.0,0.0,1
250-259,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.046875,0.0078125,0.2265625,0.0,0.0,0.09296875,0.0,0.5,0.0,0.0,0.0,0.0,1
260-269,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.1111111111111111,0.013888888888888888,0.041666666666666664,0.0,0.0,0.23958333333333334,0.0,0.25,0.0,0.0,0.0,0.0,1
0-9,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.14285714285714285,0.0,0.0,0.0,0.0,0.09761904761904762,0.19576719576719576,0.0,0.0,0.0,0.0,0.0,1
10-19,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.07920792079207921,0.0,0.0,0.0,0.009900990099009901,0.09554455445544555,0.0,0.0,0.0,0.0,0.0,0.0,1
20-29,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.11851851851851852,0.0,0.037037037037037035,0.0,0.014814814814814815,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1
30-39,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.1144578313253012,0.0,0.06626506024096386,0.0,0.006024096385542169,0.09457831325301204,0.27710843373493976,0.1,0.0,0.0,0.0,0.0,1
40-49,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.10975609756097561,0.0,0.10975609756097561,0.0,0.024390243902439025,0.08902439024390243,0.34146341463414637,0.1,0.0,0.0,0.0,0.0,1
50-59,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.15217391304347827,0.0,0.06521739130434782,0.0,0.0,0.13354037267080746,0.0,0.0,0.0,0.0,0.0,0.0,1
0-9,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.1518624641833811,0.0,0.0,0.0,0.0,0.09742120343839542,0.1346704871060172,0.0,0.0,0.0,0.0,0.0,1
10-19,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.056451612903225805,0.0,0.0,0.0,0.008064516129032258,0.09637096774193547,0.0,0.0,0.0,0.0,0.0,0.0,1
20-29,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.1258741258741259,0.0,0.013986013986013986,0.0,0.0,0.09370629370629371,0.6433566433566433,0.0,0.0,0.0,0.0,0.0,1
30-39,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.07614213197969544,0.0,0.05583756345177665,0.0,0.0,0.09543147208121827,0.0,0.0,0.0,0.0,0.0,0.0,1
40-49,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.125,0.0,0.06547619047619048,0.0,0.0,0.09464285714285714,0.23214285714285715,0.1,0.0,0.0,0.0,0.0,1
50-59,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.11392405063291139,0.0,0.0759493670886076,0.0,0.0,0.09430379746835443,0.2088607594936709,0.1,0.0,0.0,0.0,0.0,1
