Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,Written
80-99,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.06881720430107527,0.008602150537634409,0.10967741935483871,0.0,0.0064516129032258064,0.04795698924731183,0.0,0.0,0.0,0.0,0.0,0.0,1
100-119,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.08083832335329341,0.005988023952095809,0.1317365269461078,0.0,0.0029940119760479044,0.04715568862275449,0.41317365269461076,0.05,0.0,0.0,0.0,0.0,1
120-139,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.05929919137466307,0.008086253369272238,0.19137466307277629,0.0,0.0,0.047439353099730464,0.0,0.25,0.0,0.0,0.0,0.0,1
140-159,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03787878787878788,0.003787878787878788,0.0625,0.003787878787878788,0.003787878787878788,0.04820075757575758,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,1
160-179,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.04961832061068702,0.003816793893129771,0.0648854961832061,0.003816793893129771,0.0019083969465648854,0.048187022900763356,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,1
180-199,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03523489932885906,0.0050335570469798654,0.06375838926174497,0.003355704697986577,0.0016778523489932886,0.04840604026845638,0.0,0.5499999999999999,0.0,0.0,0.0,0.0,1
200-219,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.035650623885918005,0.0053475935828877,0.06417112299465241,0.0035650623885918,0.0,0.0483065953654189,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1
220-239,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.03117505995203837,0.007194244604316547,0.0815347721822542,0.0,0.0,0.04772182254196642,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1
240-259,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.05215419501133787,0.0022675736961451248,0.12244897959183673,0.0045351473922902496,0.0022675736961451248,0.04784580498866214,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,1
260-279,JMSTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JMSTest.java,0.1111111111111111,0.013888888888888888,0.041666666666666664,0.0,0.0,0.23958333333333334,0.0,0.25,0.0,0.0,0.0,0.0,1
0-19,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.12048192771084337,0.0,0.0,0.0,0.0034423407917383822,0.04836488812392427,0.8037865748709122,0.0,0.0,0.0,0.0,0.0,1
20-39,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.11589403973509933,0.0,0.052980132450331126,0.0,0.009933774834437087,0.04685430463576159,0.1291390728476821,0.05,0.0,0.0,0.0,0.0,1
40-59,JsonResult.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\JsonResult.java,0.13142857142857142,0.0,0.08571428571428572,0.0,0.011428571428571429,0.053445378151260506,0.18857142857142858,0.058823529411764705,0.0,0.0,0.0,0.0,1
0-19,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.11204013377926421,0.0,0.0,0.0,0.0033444816053511705,0.048411371237458194,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,1
20-39,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.0967741935483871,0.0,0.03812316715542522,0.0,0.0,0.047214076246334315,0.2697947214076246,0.0,0.0,0.0,0.0,0.0,1
40-59,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.11926605504587157,0.0,0.07033639143730887,0.0,0.0,0.04709480122324159,0.11314984709480122,0.1,0.0,0.0,0.0,0.0,1
60-79,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.10354223433242507,0.0,0.06267029972752043,0.0,0.0,0.04741144414168937,0.10626702997275204,0.05,0.0,0.0,0.0,0.0,1
80-99,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.11143695014662756,0.0,0.07038123167155426,0.0,0.0,0.047214076246334315,0.12316715542521994,0.1,0.0,0.0,0.0,0.0,1
100-119,LessonInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfo.java,0.08835341365461848,0.004016064257028112,0.07228915662650602,0.0,0.0,0.058734939759036146,0.16265060240963855,0.1875,0.0,0.0,0.0,0.0,1
0-19,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.1047040971168437,0.0,0.0,0.0,0.0015174506828528073,0.048558421851289835,0.7071320182094082,0.0,0.0,0.0,0.0,0.0,1
20-39,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.05853658536585366,0.0,0.0024390243902439024,0.0,0.007317073170731708,0.04768292682926829,0.23902439024390243,0.0,0.0,0.0,0.0,0.0,1
40-59,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.1144578313253012,0.002008032128514056,0.06827309236947791,0.0,0.0,0.048092369477911644,0.0,0.1,0.0,0.0,0.0,0.0,1
60-79,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.0603448275862069,0.00646551724137931,0.08620689655172414,0.0,0.0,0.047952586206896554,0.0,0.35,0.0,0.0,0.0,0.0,1
80-99,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.07068607068607069,0.006237006237006237,0.07692307692307693,0.0,0.0,0.04802494802494803,0.08523908523908524,0.35,0.0,0.0,0.0,0.0,1
100-119,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.09316770186335403,0.007763975155279503,0.12732919254658384,0.0,0.0,0.048524844720496896,0.20031055900621117,0.35,0.0,0.0,0.0,0.0,1
120-139,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.05705229793977813,0.00792393026941363,0.1774960380348653,0.009508716323296355,0.0,0.048494453248811416,0.7622820919175911,0.39999999999999997,0.0,0.0,0.0,0.0,1
140-159,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.046831955922865015,0.008264462809917356,0.1790633608815427,0.008264462809917356,0.0,0.04869146005509642,0.8939393939393939,0.39999999999999997,0.0,0.0,0.0,0.0,1
160-179,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.05426356589147287,0.00516795865633075,0.165374677002584,0.0,0.002583979328165375,0.04754521963824289,0.5788113695090439,0.3,0.0,0.0,0.0,0.0,1
180-199,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.029304029304029304,0.003663003663003663,0.0695970695970696,0.0,0.0,0.04826007326007326,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,1
200-219,LessonInfoParser.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonInfoParser.java,0.07466666666666667,0.005333333333333333,0.12266666666666666,0.0,0.0,0.053037037037037035,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,1
0-19,LessonParserStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.09728183118741059,0.0,0.0,0.0,0.002861230329041488,0.04864091559370529,0.6680972818311874,0.0,0.0,0.0,0.0,0.0,1
20-39,LessonParserStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.08113590263691683,0.0,0.018255578093306288,0.0,0.002028397565922921,0.048073022312373224,0.2971602434077079,0.0,0.0,0.0,0.0,0.0,1
40-59,LessonParserStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.06589785831960461,0.0016474464579901153,0.06754530477759473,0.009884678747940691,0.0016474464579901153,0.04843492586490939,0.0,0.1,0.0,0.0,0.0,0.0,1
60-79,LessonParserStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.048426150121065374,0.0,0.1016949152542373,0.004842615012106538,0.002421307506053269,0.04769975786924939,0.0,0.3,0.0,0.0,0.0,0.0,1
80-99,LessonParserStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserStep.java,0.0641025641025641,0.0,0.07692307692307693,0.0,0.02564102564102564,0.09971509971509972,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1
0-19,LessonParserTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.05701754385964912,0.0043859649122807015,0.015350877192982455,0.0,0.010964912280701754,0.04791666666666667,0.17763157894736842,0.0,0.0,0.0,0.0,0.0,1
20-39,LessonParserTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.046130952380952384,0.0,0.041666666666666664,0.0,0.004464285714285714,0.048586309523809525,0.9970238095238095,0.39999999999999997,0.0,0.0,0.0,0.0,1
40-59,LessonParserTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LessonParserTest.java,0.043478260869565216,0.0,0.043478260869565216,0.015810276679841896,0.003952569169960474,0.10759771629336846,0.9169960474308301,0.2222222222222222,0.0,0.0,0.0,0.0,1
0-19,LogImpl.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.07758620689655173,0.0028735632183908046,0.04310344827586207,0.0,0.017241379310344827,0.04727011494252873,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,1
20-39,LogImpl.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.0546448087431694,0.01092896174863388,0.07923497267759563,0.0,0.00819672131147541,0.047404371584699456,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1
40-59,LogImpl.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\LogImpl.java,0.06557377049180328,0.00819672131147541,0.07377049180327869,0.0,0.00819672131147541,0.10382513661202185,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,1
0-19,MediaCryptoStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.04095112285336856,0.0,0.013210039630118891,0.007926023778071334,0.005284015852047556,0.0487450462351387,0.0,0.0,0.0,0.0,0.0,0.0,1
20-39,MediaCryptoStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.056417489421720736,0.0028208744710860366,0.0535966149506347,0.011283497884344146,0.005641748942172073,0.04866008462623413,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1
40-59,MediaCryptoStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaCryptoStep.java,0.05714285714285714,0.0,0.07142857142857142,0.0,0.0,0.13061224489795917,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1
0-19,MediaEncrypt.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.061224489795918366,0.0037105751391465678,0.05009276437847866,0.0,0.0074211502782931356,0.04823747680890538,0.0,0.25,0.0,0.0,0.0,0.0,1
20-39,MediaEncrypt.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.09595959595959595,0.005050505050505051,0.06818181818181818,0.0,0.010101010101010102,0.0476010101010101,0.0,0.35,0.0,0.0,0.0,0.0,1
40-59,MediaEncrypt.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrypt.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
0-19,MediaEncrytTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrytTest.java,0.059895833333333336,0.005208333333333333,0.026041666666666668,0.0,0.013020833333333334,0.047526041666666664,0.0,0.0,0.0,0.0,0.0,0.0,1
20-39,MediaEncrytTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaEncrytTest.java,0.04716981132075472,0.0,0.054245283018867926,0.0,0.0047169811320754715,0.05039721946375372,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,1
0-19,MediaInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.056910569105691054,0.0040650406504065045,0.07926829268292683,0.0,0.006097560975609756,0.04806910569105691,0.0,0.35,0.0,0.0,0.0,0.0,1
20-39,MediaInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.07933194154488518,0.0020876826722338203,0.054279749478079335,0.0,0.008350730688935281,0.04801670146137787,0.0,0.1,0.0,0.0,0.0,0.0,1
40-59,MediaInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.09859154929577464,0.002012072434607646,0.05030181086519115,0.0,0.008048289738430584,0.04808853118712273,0.0,0.05,0.0,0.0,0.0,0.0,1
60-79,MediaInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.08714596949891068,0.008714596949891068,0.04357298474945534,0.0,0.010893246187363835,0.04793028322440087,0.0,0.0,0.0,0.0,0.0,0.0,1
80-99,MediaInfo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Anomalous\BingGPT4\Format\pacman\pacman\MediaInfo.java,0.06443914081145585,0.002386634844868735,0.03818615751789976,0.0,0.01909307875894988,0.0477326968973747,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,1
